ZipCode,Category,Destination,YearsAhead,AbsoluteValue,NormalizedValue,Rank,Metric
60652,Distance To Work,60613,,14.146,0.317607332,43,Distance between two zipcodes in miles
60653,Distance To Work,60613,,9.206,0.55590931,32,Distance between two zipcodes in miles
60654,Distance To Work,60613,,4.173,0.79869754,13,Distance between two zipcodes in miles
60655,Distance To Work,60613,,17.53,0.154365654,48,Distance between two zipcodes in miles
60656,Distance To Work,60613,,8.865,0.5723589,31,Distance between two zipcodes in miles
60657,Distance To Work,60613,,0.861,0.958465991,2,Distance between two zipcodes in miles
60659,Distance To Work,60613,,3.775,0.817896768,11,Distance between two zipcodes in miles
60660,Distance To Work,60613,,2.134,0.897057405,5,Distance between two zipcodes in miles
60707,Distance To Work,60613,,8.501,0.589917993,30,Distance between two zipcodes in miles
60827,Distance To Work,60613,,20.73,0,51,Distance between two zipcodes in miles
6761,Distance To Work,60614,,2.808,0.849541874,9,Distance between two zipcodes in miles
12311,Distance To Work,60614,,3.164,0.830466699,10,Distance between two zipcodes in miles
60608,Distance To Work,60614,,5.073,0.728178749,18,Distance between two zipcodes in miles
60609,Distance To Work,60614,,7.609,0.592294915,30,Distance between two zipcodes in miles
60610,Distance To Work,60614,,1.473,0.921073782,2,Distance between two zipcodes in miles
60612,Distance To Work,60614,,3.446,0.815356588,12,Distance between two zipcodes in miles
60613,Distance To Work,60614,,2.071,0.889031774,5,Distance between two zipcodes in miles
60614,Distance To Work,60614,,0,1,1,Distance between two zipcodes in miles
60615,Distance To Work,60614,,8.018,0.570379896,32,Distance between two zipcodes in miles
60616,Distance To Work,60614,,5.734,0.692761078,22,Distance between two zipcodes in miles
60617,Distance To Work,60614,,14.092,0.24492311,46,Distance between two zipcodes in miles
60618,Distance To Work,60614,,3.305,0.822911643,11,Distance between two zipcodes in miles
60619,Distance To Work,60614,,12.593,0.325242458,45,Distance between two zipcodes in miles
60620,Distance To Work,60614,,12.434,0.333761989,44,Distance between two zipcodes in miles
60621,Distance To Work,60614,,9.676,0.481541017,36,Distance between two zipcodes in miles
60622,Distance To Work,60614,,2.481,0.867063173,7,Distance between two zipcodes in miles
60623,Distance To Work,60614,,6.597,0.646519852,26,Distance between two zipcodes in miles
60624,Distance To Work,60614,,4.544,0.756523603,16,Distance between two zipcodes in miles
60625,Distance To Work,60614,,4.306,0.769276108,15,Distance between two zipcodes in miles
60626,Distance To Work,60614,,6.296,0.66264802,23,Distance between two zipcodes in miles
60628,Distance To Work,60614,,15.949,0.145421422,49,Distance between two zipcodes in miles
60629,Distance To Work,60614,,10.001,0.464126882,38,Distance between two zipcodes in miles
60630,Distance To Work,60614,,6.636,0.644430156,27,Distance between two zipcodes in miles
60631,Distance To Work,60614,,10.353,0.445266034,40,Distance between two zipcodes in miles
60632,Distance To Work,60614,,7.203,0.614049188,28,Distance between two zipcodes in miles
60633,Distance To Work,60614,,17.869,0.042544071,50,Distance between two zipcodes in miles
60634,Distance To Work,60614,,8.501,0.544499812,34,Distance between two zipcodes in miles
60636,Distance To Work,60614,,9.717,0.479344157,37,Distance between two zipcodes in miles
60637,Distance To Work,60614,,10.001,0.464126882,38,Distance between two zipcodes in miles
60638,Distance To Work,60614,,11.476,0.385093501,42,Distance between two zipcodes in miles
60639,Distance To Work,60614,,5.67,0.696190323,21,Distance between two zipcodes in miles
60640,Distance To Work,60614,,3.489,0.813052564,13,Distance between two zipcodes in miles
60641,Distance To Work,60614,,5.554,0.70240583,20,Distance between two zipcodes in miles
60642,Distance To Work,60614,,1.473,0.921073782,2,Distance between two zipcodes in miles
60643,Distance To Work,60614,,15.192,0.185982961,47,Distance between two zipcodes in miles
60644,Distance To Work,60614,,6.308,0.662005037,24,Distance between two zipcodes in miles
60645,Distance To Work,60614,,6.544,0.649359696,25,Distance between two zipcodes in miles
60646,Distance To Work,60614,,7.912,0.576059583,31,Distance between two zipcodes in miles
60647,Distance To Work,60614,,2.577,0.861919306,8,Distance between two zipcodes in miles
60649,Distance To Work,60614,,11.347,0.392005573,41,Distance between two zipcodes in miles
60651,Distance To Work,60614,,4.841,0.740609763,17,Distance between two zipcodes in miles
60652,Distance To Work,60614,,12.134,0.349836575,43,Distance between two zipcodes in miles
60653,Distance To Work,60614,,7.203,0.614049188,28,Distance between two zipcodes in miles
60654,Distance To Work,60614,,2.134,0.885656111,6,Distance between two zipcodes in miles
60655,Distance To Work,60614,,15.496,0.169694047,48,Distance between two zipcodes in miles
60656,Distance To Work,60614,,9.415,0.495525907,35,Distance between two zipcodes in miles
60657,Distance To Work,60614,,1.473,0.921073782,2,Distance between two zipcodes in miles
60659,Distance To Work,60614,,5.475,0.706638804,19,Distance between two zipcodes in miles
60660,Distance To Work,60614,,4.173,0.776402508,14,Distance between two zipcodes in miles
60707,Distance To Work,60614,,8.247,0.558109629,33,Distance between two zipcodes in miles
60827,Distance To Work,60614,,18.663,0,51,Distance between two zipcodes in miles
6761,Distance To Work,60615,,5.254,0.696966201,13,Distance between two zipcodes in miles
12311,Distance To Work,60615,,4.94,0.71507671,11,Distance between two zipcodes in miles
60608,Distance To Work,60615,,4.967,0.713519437,12,Distance between two zipcodes in miles
60609,Distance To Work,60615,,3.098,0.821317338,6,Distance between two zipcodes in miles
60610,Distance To Work,60615,,6.545,0.622505479,19,Distance between two zipcodes in miles
60612,Distance To Work,60615,,6.702,0.613450225,20,Distance between two zipcodes in miles
60613,Distance To Work,60615,,10.001,0.42317453,35,Distance between two zipcodes in miles
60614,Distance To Work,60615,,8.018,0.537547583,25,Distance between two zipcodes in miles
60615,Distance To Work,60615,,0,1,1,Distance between two zipcodes in miles
60616,Distance To Work,60615,,2.314,0.866535933,4,Distance between two zipcodes in miles
60617,Distance To Work,60615,,6.096,0.648402353,17,Distance between two zipcodes in miles
60618,Distance To Work,60615,,10.953,0.368266236,36,Distance between two zipcodes in miles
60619,Distance To Work,60615,,4.859,0.719748529,10,Distance between two zipcodes in miles
60620,Distance To Work,60615,,5.74,0.668935287,15,Distance between two zipcodes in miles
60621,Distance To Work,60615,,2.925,0.83129542,5,Distance between two zipcodes in miles
60622,Distance To Work,60615,,7.755,0.552716576,23,Distance between two zipcodes in miles
60623,Distance To Work,60615,,6.531,0.623312954,18,Distance between two zipcodes in miles
60624,Distance To Work,60615,,7.854,0.547006575,24,Distance between two zipcodes in miles
60625,Distance To Work,60615,,12.187,0.29709309,41,Distance between two zipcodes in miles
60626,Distance To Work,60615,,14.267,0.177125389,46,Distance between two zipcodes in miles
60628,Distance To Work,60615,,8.346,0.5186296,27,Distance between two zipcodes in miles
60629,Distance To Work,60615,,5.564,0.6790864,14,Distance between two zipcodes in miles
60630,Distance To Work,60615,,13.785,0.204925597,45,Distance between two zipcodes in miles
60631,Distance To Work,60615,,17.338,0,51,Distance between two zipcodes in miles
60632,Distance To Work,60615,,4.698,0.729034491,9,Distance between two zipcodes in miles
60633,Distance To Work,60615,,9.881,0.430095743,34,Distance between two zipcodes in miles
60634,Distance To Work,60615,,14.515,0.162821548,47,Distance between two zipcodes in miles
60636,Distance To Work,60615,,4.166,0.759718537,8,Distance between two zipcodes in miles
60637,Distance To Work,60615,,2.07,0.880609067,3,Distance between two zipcodes in miles
60638,Distance To Work,60615,,9.021,0.479697774,28,Distance between two zipcodes in miles
60639,Distance To Work,60615,,11.215,0.35315492,38,Distance between two zipcodes in miles
60640,Distance To Work,60615,,11.468,0.338562695,39,Distance between two zipcodes in miles
60641,Distance To Work,60615,,12.378,0.286076825,42,Distance between two zipcodes in miles
60642,Distance To Work,60615,,6.94,0.599723151,21,Distance between two zipcodes in miles
60643,Distance To Work,60615,,8.2,0.52705041,26,Distance between two zipcodes in miles
60644,Distance To Work,60615,,9.566,0.448263929,33,Distance between two zipcodes in miles
60645,Distance To Work,60615,,14.562,0.160110739,48,Distance between two zipcodes in miles
60646,Distance To Work,60615,,15.492,0.106471335,49,Distance between two zipcodes in miles
60647,Distance To Work,60615,,9.179,0.470584843,29,Distance between two zipcodes in miles
60649,Distance To Work,60615,,3.448,0.801130465,7,Distance between two zipcodes in miles
60651,Distance To Work,60615,,9.527,0.450513323,32,Distance between two zipcodes in miles
60652,Distance To Work,60615,,7.031,0.594474565,22,Distance between two zipcodes in miles
60653,Distance To Work,60615,,0.862,0.950282616,2,Distance between two zipcodes in miles
60654,Distance To Work,60615,,5.894,0.660053063,16,Distance between two zipcodes in miles
60655,Distance To Work,60615,,9.484,0.452993425,30,Distance between two zipcodes in miles
60656,Distance To Work,60615,,15.832,0.08686123,50,Distance between two zipcodes in miles
60657,Distance To Work,60615,,9.491,0.452589687,31,Distance between two zipcodes in miles
60659,Distance To Work,60615,,13.451,0.224189641,44,Distance between two zipcodes in miles
60660,Distance To Work,60615,,12.134,0.30014996,40,Distance between two zipcodes in miles
60707,Distance To Work,60615,,13.229,0.236993886,43,Distance between two zipcodes in miles
60827,Distance To Work,60615,,11.151,0.356846234,37,Distance between two zipcodes in miles
6761,Distance To Work,60616,,2.947,0.804924869,6,Distance between two zipcodes in miles
12311,Distance To Work,60616,,2.761,0.817237042,4,Distance between two zipcodes in miles
60608,Distance To Work,60616,,3.172,0.790031111,7,Distance between two zipcodes in miles
60609,Distance To Work,60616,,2.924,0.806447342,5,Distance between two zipcodes in miles
60610,Distance To Work,60616,,4.268,0.717481962,10,Distance between two zipcodes in miles
60612,Distance To Work,60616,,4.546,0.699079897,13,Distance between two zipcodes in miles
60613,Distance To Work,60616,,7.748,0.487125174,28,Distance between two zipcodes in miles
60614,Distance To Work,60616,,5.734,0.620440855,18,Distance between two zipcodes in miles
60615,Distance To Work,60616,,2.314,0.846825975,3,Distance between two zipcodes in miles
60616,Distance To Work,60616,,0,1,1,Distance between two zipcodes in miles
60617,Distance To Work,60616,,8.409,0.443370623,30,Distance between two zipcodes in miles
60618,Distance To Work,60616,,8.64,0.428079698,31,Distance between two zipcodes in miles
60619,Distance To Work,60616,,6.921,0.541868008,23,Distance between two zipcodes in miles
60620,Distance To Work,60616,,7.204,0.523134971,25,Distance between two zipcodes in miles
60621,Distance To Work,60616,,4.268,0.717481962,10,Distance between two zipcodes in miles
60622,Distance To Work,60616,,5.494,0.63632753,17,Distance between two zipcodes in miles
60623,Distance To Work,60616,,5.161,0.658370292,16,Distance between two zipcodes in miles
60624,Distance To Work,60616,,5.852,0.612629907,21,Distance between two zipcodes in miles
60625,Distance To Work,60616,,9.875,0.346329516,35,Distance between two zipcodes in miles
60626,Distance To Work,60616,,12.013,0.204805719,44,Distance between two zipcodes in miles
60628,Distance To Work,60616,,10.352,0.314754749,39,Distance between two zipcodes in miles
60629,Distance To Work,60616,,5.849,0.61282849,20,Distance between two zipcodes in miles
60630,Distance To Work,60616,,11.515,0.23777057,43,Distance between two zipcodes in miles
60631,Distance To Work,60616,,15.107,0,51,Distance between two zipcodes in miles
60632,Distance To Work,60616,,3.868,0.743959754,9,Distance between two zipcodes in miles
60633,Distance To Work,60616,,12.135,0.196729993,45,Distance between two zipcodes in miles
60634,Distance To Work,60616,,12.395,0.179519428,47,Distance between two zipcodes in miles
60636,Distance To Work,60616,,4.88,0.676970941,15,Distance between two zipcodes in miles
60637,Distance To Work,60616,,4.268,0.717481962,10,Distance between two zipcodes in miles
60638,Distance To Work,60616,,8.783,0.418613888,32,Distance between two zipcodes in miles
60639,Distance To Work,60616,,9.09,0.398292182,33,Distance between two zipcodes in miles
60640,Distance To Work,60616,,9.206,0.390613623,34,Distance between two zipcodes in miles
60641,Distance To Work,60616,,10.128,0.329582313,38,Distance between two zipcodes in miles
60642,Distance To Work,60616,,4.627,0.693718144,14,Distance between two zipcodes in miles
60643,Distance To Work,60616,,9.881,0.345932349,37,Distance between two zipcodes in miles
60644,Distance To Work,60616,,7.733,0.488118091,27,Distance between two zipcodes in miles
60645,Distance To Work,60616,,12.275,0.187462766,46,Distance between two zipcodes in miles
60646,Distance To Work,60616,,13.192,0.126762428,49,Distance between two zipcodes in miles
60647,Distance To Work,60616,,6.893,0.543721454,22,Distance between two zipcodes in miles
