GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,,,,HD01_VD26,,,,HC01_EST_VC35,HC02_EST_VC35,HC03_EST_VC35,HC01_EST_VC36,HC01_EST_VC37,HC01_EST_VC38,HC01_EST_VC39,HC01_EST_VC01,HC01_EST_VC03,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_MOE_VC55,HC02_EST_VC55,HC01_EST_VC02,HC02_EST_VC02,HC05_EST_VC02,HC01_EST_VC03,HC01_EST_VC06,HC01_EST_VC07,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC15,HC01_EST_VC17,HC01_EST_VC18,HC01_EST_VC20
Id,Id2,Geography,Estimate; Total:,Estimate; Male:,m_lt_ql_19,m_20_69,m_70_and_over,Estimate; Female:,f_lt_ql_19,f_20_69,f_70_and_over,Total; Estimate; SUMMARY INDICATORS - Median age (years),Male; Estimate; SUMMARY INDICATORS - Median age (years),Female; Estimate; SUMMARY INDICATORS - Median age (years),Total; Estimate; SUMMARY INDICATORS - Sex ratio (males per 100 females),Total; Estimate; SUMMARY INDICATORS - Age dependency ratio,Total; Estimate; SUMMARY INDICATORS - Old-age dependency ratio,Total; Estimate; SUMMARY INDICATORS - Child dependency ratio,Total; Estimate; Workers 16 years and over,"Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Car, truck, or van",Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Public transportation (excluding taxicab),Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Walked,Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Bicycle,"Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Taxicab, motorcycle, or other means",Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Worked at home,Total; Margin of Error; TRAVEL TIME TO WORK - Mean travel time to work (minutes),Male; Estimate; TRAVEL TIME TO WORK - Mean travel time to work (minutes),Total; Estimate; Total households,Married-couple family household; Estimate; Total households,Nonfamily household; Estimate; Total households,Total; Estimate; Average household size,Total; Estimate; FAMILIES - Total families,Total; Estimate; FAMILIES - Average family size,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years - Under 6 years only,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years - Under 6 years and 6 to 17 years,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years - 6 to 17 years only,Total; Estimate; Total households,Total; Estimate; Total households - SELECTED HOUSEHOLDS BY TYPE - Households with one or more people under 18 years,Total; Estimate; Total households - SELECTED HOUSEHOLDS BY TYPE - Households with one or more people 60 years and over,Total; Estimate; Total households - SELECTED HOUSEHOLDS BY TYPE - Householder living alone - 65 years and over
8600000US61748,61748,ZCTA5 61748,2764,1432,468,856,108,1332,283,908,141,43.5,39.8,47.8,107.5,67,26.2,40.8,1440,97,0,0,0.4,0.6,2,1.5,20.9,1047,749,233,2.64,814,3.04,307,20.5,31.6,47.9,1047,32.1,43.5,9.5
8600000US61749,61749,ZCTA5 61749,501,246,39,159,48,255,35,168,52,52.8,52.5,52.9,96.5,64.3,43,21.3,240,95.4,0,0,0,0.4,4.2,3.6,23.7,231,144,62,2.17,169,2.49,35,17.1,25.7,57.1,231,16,48.5,6.1
8600000US61750,61750,ZCTA5 61750,103,73,25,48,0,30,6,24,0,25.8,25.5,44.1,243.3,43.1,-,43.1,78,100,0,0,0,0,0,2.1,28.5,49,24,25,2.1,24,3.25,18,0,44.4,55.6,49,36.7,0,0
8600000US61751,61751,ZCTA5 61751,128,66,23,38,5,62,16,41,5,48.8,51.5,48.8,106.5,106.5,59.7,46.8,51,100,0,0,0,0,0,4,15.3,54,30,5,2.37,49,2.47,14,0,0,100,54,35.2,57.4,0
8600000US61752,61752,ZCTA5 61752,4451,2204,647,1269,288,2247,545,1315,387,42.2,40.9,42.9,98.1,82,36.6,45.4,2161,91.3,0,3.7,1.1,1.5,2.5,1.7,23.1,1709,1023,456,2.56,1253,3,526,20.7,19.2,60.1,1709,33,40.6,9.8
8600000US61753,61753,ZCTA5 61753,3362,1695,439,1083,173,1667,524,1008,135,40.8,40.4,41.8,101.7,65.1,24.6,40.6,1629,93.4,0,2.8,0,0.7,3.1,3.1,25.6,1228,762,351,2.74,877,3.24,342,15.5,13.7,70.8,1228,32.3,40.4,12.4
8600000US61754,61754,ZCTA5 61754,1089,518,115,365,38,571,128,379,64,46.7,48.8,45.9,90.7,51,22.9,28.2,640,94.2,0,1.1,0,0,4.7,3.1,29.4,475,304,127,2.29,348,2.74,127,15.7,4.7,79.5,475,29.1,35.6,11.6
8600000US61755,61755,ZCTA5 61755,4772,2400,701,1528,171,2372,705,1448,219,40.8,41,40.6,101.2,62.3,20.7,41.6,2522,96.3,0,1.2,0,0.2,2.3,2,25.5,1903,1214,517,2.51,1386,2.96,619,28.9,14.1,57,1903,35,30.1,6.8
8600000US61756,61756,ZCTA5 61756,2426,1351,337,893,121,1075,237,718,120,41.3,38.5,45,125.7,60.3,24.9,35.4,1174,92.8,0,0.5,0,0.8,5.9,2.5,21.6,921,493,260,2.63,661,3.16,243,14.8,17.3,67.9,921,30.7,42.8,11.3
8600000US61759,61759,ZCTA5 61759,1813,829,201,537,91,984,297,565,122,39.6,43.2,36.5,84.2,70.9,29.4,41.5,825,86.2,0.5,3.9,0,0.4,9.1,3.1,33.3,666,475,138,2.72,528,3.08,183,7.1,12,80.9,666,29.3,35.7,5.4
8600000US61760,61760,ZCTA5 61760,2512,1206,279,793,134,1306,410,662,234,39.9,40.2,39,92.3,76.3,31.4,44.9,1176,89.6,0,4.2,0,0,6.2,3,28.9,976,547,315,2.51,661,3.16,282,14.5,18.8,66.7,976,32.3,42.1,14.4
8600000US61761,61761,ZCTA5 61761,54812,26029,7284,17407,1338,28783,7871,18929,1983,23.9,23.8,24,90.4,38,12.7,25.3,29397,85.1,2.6,7.3,0.5,0.7,3.8,0.8,18.9,19270,7973,8822,2.57,10448,3.09,5300,27.4,20.2,52.4,19270,28.5,24,6.6
8600000US61764,61764,ZCTA5 61764,14714,8132,1940,5538,654,6582,1574,4030,978,41.1,37.9,44.8,123.5,60.6,25.9,34.7,5595,93.5,0,2.5,0.6,1.6,1.8,1.7,18.6,5454,2378,1935,2.35,3519,2.91,1518,15.6,19.1,65.3,5454,31.7,39.5,13.3
8600000US61769,61769,ZCTA5 61769,553,278,84,173,21,275,67,188,20,43.1,41.9,44.8,101.1,62.2,19.6,42.5,263,90.5,0,0.4,0,0,9.1,5.7,30.2,218,131,56,2.54,162,2.89,72,20.8,9.7,69.4,218,38.1,35.3,8.7
8600000US61770,61770,ZCTA5 61770,1115,544,168,318,58,571,154,342,75,40.1,40.1,40,95.3,70.8,25.4,45.3,532,88.9,0,2.8,0,0.4,7.9,4,34.4,454,244,151,2.46,303,2.87,130,30,11.5,58.5,454,34.6,34.8,10.6
8600000US61771,61771,ZCTA5 61771,933,516,138,357,21,417,139,252,26,34.7,37.5,32.5,123.7,57.9,17.1,40.8,416,98.1,0,0,0,1.2,0.7,2,23.3,322,229,69,2.9,253,3.24,105,29.5,36.2,34.3,322,33.2,46.3,12.1
8600000US61772,61772,ZCTA5 61772,291,182,78,93,11,109,8,90,11,43.2,35.2,54.2,167,47.7,15.7,32,142,77.5,0,0,0,7.7,14.8,3.1,18.4,103,82,10,2.83,93,2.87,50,20,0,80,103,48.5,14.6,0
8600000US61773,61773,ZCTA5 61773,507,285,61,198,26,222,55,138,29,41.9,38.5,46.7,128.4,56.5,23.1,33.3,249,92.8,0,0.8,0,1.6,4.8,3.4,26.7,219,132,65,2.32,154,2.77,63,30.2,20.6,49.2,219,31.1,34.7,8.7
8600000US61774,61774,ZCTA5 61774,1002,529,172,301,56,473,113,302,58,37.8,35.8,40.6,111.8,61.1,21.1,40,505,93.5,0,0.6,0.4,0.6,5,2.8,26.5,363,231,92,2.76,271,3.07,98,37.8,20.4,41.8,363,31.4,44.6,7.2
8600000US61775,61775,ZCTA5 61775,351,180,43,122,15,171,26,130,15,44.5,44.6,42.5,105.3,39.8,16.7,23.1,210,95.2,0,4.3,0,0,0.5,4.4,17.2,131,98,24,2.68,107,3.02,26,3.8,7.7,88.5,131,27.5,38.2,6.1
8600000US61776,61776,ZCTA5 61776,1389,651,135,419,97,738,211,455,72,41.8,41.4,44.8,88.2,61,24.6,36.4,756,96.7,0,0.3,0.3,2.4,0.4,1.6,18,556,360,138,2.5,418,2.8,148,24.3,32.4,43.2,556,27.5,33.8,9
8600000US61777,61777,ZCTA5 61777,734,376,80,253,43,358,71,229,58,42,41.8,45,105,72.3,39.4,32.9,391,95.9,0,0.5,0,0,3.6,3.8,26.4,351,147,156,2.09,195,2.81,78,43.6,12.8,43.6,351,22.8,44.2,15.1
8600000US61778,61778,ZCTA5 61778,820,426,94,262,70,394,79,244,71,44.3,38,45,108.1,81,45.3,35.8,373,96.5,0.8,0,0,0.8,1.9,3.6,21.8,316,190,75,2.59,241,2.9,50,38,10,52,316,26.9,48.4,13.6
8600000US61801,61801,ZCTA5 61801,31558,16076,4273,11216,587,15482,4324,10280,878,22.9,23.1,22.8,103.8,19.5,7.6,12,14679,47.4,16.8,19.9,8.8,0.8,6.2,0.8,16.6,10984,2514,7314,2.27,3670,2.93,1656,34.6,15.5,49.9,10984,15.6,17.7,5.5
8600000US61802,61802,ZCTA5 61802,18537,8814,2136,5796,882,9723,1991,6418,1314,38.8,37.4,40.3,90.7,56.7,26,30.8,9318,90.4,4.2,0.8,1.6,1.2,1.9,0.9,17.2,8259,3237,3908,2.17,4351,2.96,1709,16.1,20.5,63.4,8259,23.3,35,11.4
8600000US61810,61810,ZCTA5 61810,322,152,24,116,12,170,39,105,26,45.5,44.5,47,89.4,61.8,32.2,29.6,167,99.4,0,0.6,0,0,0,5.9,37.8,133,79,32,2.42,101,2.7,26,11.5,15.4,73.1,133,19.5,44.4,10.5
8600000US61811,61811,ZCTA5 61811,545,254,82,157,15,291,85,151,55,41.1,37.5,41.7,87.3,77.5,29.6,47.9,208,88,0,7.2,0,0,4.8,3.8,27.1,183,101,48,2.98,135,3.54,75,12,32,56,183,45.9,48.6,10.4
8600000US61812,61812,ZCTA5 61812,418,200,60,118,22,218,45,142,31,50.3,42,54,91.7,73.4,36.5,36.9,190,83.2,0,11.1,0,0,5.8,4.9,26.7,143,73,39,2.92,104,3.38,17,0,0,100,143,16.1,58,11.9
8600000US61813,61813,ZCTA5 61813,1908,939,239,585,115,969,196,646,127,44.3,44.1,44.6,96.9,66.1,32.1,33.9,912,91.1,0.1,2.6,0.3,2.1,3.7,2.5,27.8,793,439,201,2.35,592,2.71,210,20,20.5,59.5,793,27.7,40,10.6
8600000US61814,61814,ZCTA5 61814,1289,659,219,387,53,630,159,398,73,39.4,35.5,42.7,104.6,60.1,20.9,39.3,621,91.9,0,4,0,0,4,3.1,22.9,459,297,108,2.81,351,3.2,151,15.9,24.5,59.6,459,34.9,33.6,8.1
8600000US61815,61815,ZCTA5 61815,257,125,20,92,13,132,32,85,15,46.2,49.5,39.8,94.7,49.4,27.9,21.5,132,91.7,1.5,0,0,0,6.8,2.3,19.6,107,40,43,2.4,64,3.06,20,30,10,60,107,21.5,35.5,10.3
8600000US61816,61816,ZCTA5 61816,462,236,48,170,18,226,54,146,26,44.3,40.9,44.6,104.4,62.7,31,31.7,217,84.3,0,2.8,0,0,12.9,4.4,31.3,195,89,78,2.37,117,2.74,41,19.5,4.9,75.6,195,28.7,33.8,4.1
8600000US61817,61817,ZCTA5 61817,2655,1389,488,761,140,1266,343,734,189,37.7,36.8,38.9,109.7,87.4,35.4,51.9,1156,98.5,0,0.5,0.4,0,0.5,2.2,23.7,1052,565,359,2.52,693,3.25,313,21.7,27.5,50.8,1052,30.6,38.3,13.6
8600000US61818,61818,ZCTA5 61818,1667,823,163,591,69,844,280,444,120,35.7,34.6,39.1,97.5,68.7,27.9,40.8,756,97.9,0,0,0,0.5,1.6,2,23.6,602,329,171,2.77,431,3.32,187,29.4,19.3,51.3,602,36.2,40.7,14.3
8600000US61820,61820,ZCTA5 61820,36455,19627,4885,14230,512,16828,4137,12009,682,22.2,22.2,22.1,116.6,14.2,5,9.3,17050,53.1,12,24.4,5.7,0.5,4.2,0.6,13.7,13511,2477,10019,2.15,3492,2.9,1359,26.3,23.4,50.3,13511,11.1,13.4,5
8600000US61821,61821,ZCTA5 61821,30784,14952,3474,10380,1098,15832,3611,10410,1811,35.4,33,37.8,94.4,53.5,20.5,33,16196,85.9,5.6,1.9,2,0.9,3.8,0.6,16.4,13389,5225,5979,2.27,7410,2.99,2982,28.7,22.1,49.2,13389,24.8,34,10.1
8600000US61822,61822,ZCTA5 61822,25105,12590,3508,8043,1039,12515,2817,8621,1077,39.2,35.9,41.3,100.6,57.7,20.5,37.2,13357,91.1,2.2,1.7,0.2,0.2,4.6,1,19.1,9880,5868,2803,2.54,7077,3.03,3122,23.1,20.9,56,9880,33.2,31.7,6
8600000US61830,61830,ZCTA5 61830,289,145,34,97,14,144,14,100,30,48.4,43.3,52,100.7,55.4,32.3,23.1,152,93.4,0,2,0,1.3,3.3,4.9,23.7,131,70,46,2.21,85,2.62,27,44.4,7.4,48.1,131,22.1,45,16.8
8600000US61831,61831,ZCTA5 61831,142,86,6,63,17,56,6,43,7,60.2,60.6,49.8,153.6,61.4,47.7,13.6,101,100,0,0,0,0,0,3.5,38.8,73,46,27,1.95,46,2.5,7,100,0,0,73,13.7,69.9,5.5
8600000US61832,61832,ZCTA5 61832,35812,16897,4949,10092,1856,18915,5147,11386,2382,38.1,37.5,38.8,89.3,75.4,30.2,45.1,13341,91.5,1.4,3.4,0.2,0.9,2.5,0.7,15.5,14592,4989,5935,2.41,8657,3.1,3731,25.8,20.6,53.6,14592,29.2,40.2,14.7
8600000US61833,61833,ZCTA5 61833,2275,1009,214,688,107,1266,311,731,224,49.1,46.9,50.5,79.7,85.4,42.6,42.8,954,98,0,0,0,0.8,1.2,5.4,19.4,1039,491,401,2.19,638,2.8,249,24.1,15.7,60.2,1039,25.3,51.7,15.7
8600000US61834,61834,ZCTA5 61834,8492,4964,863,3725,376,3528,860,2192,476,41.4,39.9,42.9,140.7,49.5,21.6,28,3267,94.9,0.4,1,0,1.2,2.5,1.7,20.3,2594,1511,783,2.57,1811,2.96,714,19.2,22.3,58.5,2594,32.5,43.9,12.3
8600000US61839,61839,ZCTA5 61839,681,347,81,235,31,334,82,212,40,42.8,43.3,42.1,103.9,55.1,22.8,32.3,365,94,1.6,1.1,0,0,3.3,3.7,26.2,274,135,82,2.49,192,3.01,63,17.5,0,82.5,274,31.8,40.1,11.7
8600000US61840,61840,ZCTA5 61840,901,479,126,285,68,422,57,303,62,43.1,33.9,47.2,113.5,47.9,24.8,23.2,428,96.7,0,1.4,0,0,1.9,2.2,15.3,347,207,82,2.6,265,2.92,79,29.1,0,70.9,347,25.1,40.3,7.5
8600000US61841,61841,ZCTA5 61841,1375,672,134,436,102,703,174,436,93,44.5,44.3,44.8,95.6,69.8,36.4,33.3,644,94.3,0,1.6,0,0,4.2,4.3,27.5,557,314,185,2.47,372,3.02,141,17.7,13.5,68.8,557,30.7,42.4,13.3
8600000US61842,61842,ZCTA5 61842,2620,1295,315,828,152,1325,236,888,201,46.3,41.8,47.3,97.7,66.5,34.2,32.3,1346,93.4,0,0.7,0,2.2,3.7,3.4,28,1166,662,371,2.2,795,2.64,306,23.2,22.5,54.2,1166,27.2,37.3,11.8
8600000US61843,61843,ZCTA5 61843,2326,1176,347,732,97,1150,292,673,185,38.3,34.1,42.9,102.3,69.7,27.7,41.9,1232,93.8,0,2.7,0.2,0.7,2.6,2.2,25.3,895,498,234,2.6,661,3.02,255,25.5,20.4,54.1,895,32.6,36.9,11.8
8600000US61844,61844,ZCTA5 61844,843,390,105,260,25,453,96,306,51,49.5,45.5,50.3,86.1,59.7,22.9,36.7,423,86.3,0,7.1,0.5,0,6.1,2.4,24.2,340,220,83,2.48,257,2.84,105,7.6,3.8,88.6,340,36.5,35,8.5
8600000US61845,61845,ZCTA5 61845,275,121,35,79,7,154,46,93,15,47.6,51.9,41.8,78.6,89.7,40,49.7,135,93.3,0,0,0,0,6.7,4.8,27.7,103,60,31,2.67,72,3.22,29,0,27.6,72.4,103,35.9,51.5,11.7
8600000US61846,61846,ZCTA5 61846,5007,2523,702,1544,277,2484,563,1536,385,41.7,40.5,44.3,101.6,72.8,32.8,40,1909,90.4,0,2,0,1.4,6.2,2.8,28.6,2032,864,699,2.46,1333,2.89,522,30.5,16.5,53.1,2032,31.1,44.9,11.3
8600000US61847,61847,ZCTA5 61847,1149,569,152,348,69,580,126,313,141,45,42.5,47.2,98.1,81.2,41.2,40.1,567,94,0,2.8,0,0,3.2,3.2,29.4,448,248,156,2.42,292,2.97,137,14.6,18.2,67.2,448,33.5,41.1,15.4
8600000US61848,61848,ZCTA5 61848,232,99,26,58,15,133,44,76,13,32,33.6,29.9,74.4,88.6,34.1,54.5,85,96.5,0,0,0,3.5,0,2.8,23.8,77,66,0,3.01,77,2.88,35,40,28.6,31.4,77,45.5,36.4,0
8600000US61849,61849,ZCTA5 61849,1765,884,233,558,93,881,216,561,104,42,42.7,40.9,100.3,62.4,23.7,38.6,907,90.7,0,2.5,0.3,1.9,4.5,2.5,23.8,688,431,169,2.57,519,2.95,191,12.6,23,64.4,688,30.1,40,12.1
8600000US61850,61850,ZCTA5 61850,510,262,81,149,32,248,64,150,34,37.8,36.5,42,105.6,100.8,45.3,55.5,205,95.6,0,2,0,0.5,2,7.3,29.9,197,97,74,2.59,123,3.35,64,20.3,15.6,64.1,197,34.5,49.7,23.4
8600000US61851,61851,ZCTA5 61851,269,127,23,93,11,142,18,97,27,43.5,37.8,47.5,89.4,45.4,24.3,21.1,134,90.3,0,6,0,0.7,3,9.8,33.6,125,72,43,2.15,82,2.7,24,16.7,4.2,79.2,125,23.2,40,21.6
8600000US61852,61852,ZCTA5 61852,246,134,32,81,21,112,21,74,17,39.8,36,54.3,119.6,60.8,26.1,34.6,95,100,0,0,0,0,0,4.2,26.4,89,65,22,2.76,67,3.25,25,36,44,20,89,29.2,44.9,6.7
8600000US61853,61853,ZCTA5 61853,13819,6657,2105,4122,430,7162,2245,4455,462,38,39.4,37,92.9,67.9,18.8,49.1,7064,92.6,0.7,0.6,0,0.2,5.9,2.9,24.4,4916,3057,1094,2.81,3822,3.24,2025,15.2,18.2,66.6,4916,42.1,32.8,8.7
8600000US61854,61854,ZCTA5 61854,1211,605,123,416,66,606,108,441,57,45,46.9,44.1,99.8,50.8,24.3,26.5,681,95.3,0,2.5,0.3,0.3,1.6,3.4,24.8,538,316,165,2.25,373,2.72,117,24.8,20.5,54.7,538,24.3,37.4,10.4
8600000US61855,61855,ZCTA5 61855,157,73,33,37,3,84,41,39,4,22.9,32.3,22.2,86.9,89.2,18.1,71.1,65,100,0,0,0,0,0,N,N,51,8,25,3.08,26,3.77,18,0,100,0,51,43.1,21.6,13.7
8600000US61856,61856,ZCTA5 61856,7600,3681,1088,2234,359,3919,991,2348,580,42.7,41.8,43.9,93.9,79.6,34.2,45.5,3849,93.7,0.7,1,0,0,4.6,1.6,25.9,2999,1964,791,2.52,2208,3,874,22,21.6,56.4,2999,30.3,44.9,15.5
8600000US61857,61857,ZCTA5 61857,194,91,21,66,4,103,34,63,6,35.5,37.8,34.2,88.3,44.8,7.5,37.3,96,99,0,0,0,0,1,7,28.1,84,39,31,2.31,53,3.06,29,13.8,27.6,58.6,84,34.5,25,3.6
8600000US61858,61858,ZCTA5 61858,2908,1455,394,876,185,1453,308,926,219,45,42.8,46.4,100.1,71.1,32.1,39,1331,93,0,1.1,0,0,5.9,2.3,23,1231,655,420,2.36,811,2.94,296,10.5,31.8,57.8,1231,25.6,49.1,13.5
8600000US61859,61859,ZCTA5 61859,1267,643,177,430,36,624,138,442,44,40.1,39.3,41,103,56.4,21.6,34.8,682,87.4,0,2.1,0,0,10.6,1.3,20,456,306,106,2.78,350,3.17,137,21.2,18.2,60.6,456,32.7,34.9,7.5
8600000US61862,61862,ZCTA5 61862,518,256,68,160,28,262,72,170,20,35,36,33.5,97.7,67.6,26.2,41.4,292,89,0,0,0,0,11,8.4,36.2,208,132,56,2.49,152,2.9,72,25,31.9,43.1,208,36.5,34.6,13.9
8600000US61863,61863,ZCTA5 61863,683,329,51,268,10,354,105,235,14,45.9,46.8,43.5,92.9,55.2,22.3,33,367,94.3,0,0.5,0,1.1,4.1,2.4,22.1,257,175,56,2.66,201,3.04,64,34.4,29.7,35.9,257,27.2,37,5.8
8600000US61864,61864,ZCTA5 61864,1750,876,243,573,60,874,292,506,76,39.1,38.6,39.5,100.2,68.6,22.7,45.9,959,94.5,0,0.6,0.3,0,4.6,4.7,27,614,432,116,2.85,498,3.22,232,11.2,26.3,62.5,614,42,35.2,6.7
8600000US61865,61865,ZCTA5 61865,1334,715,248,384,83,619,148,412,59,36.6,35.7,42.2,115.5,73.5,25.1,48.4,617,91.6,0,3.1,0,0,5.3,2.9,30.6,509,286,142,2.62,367,3.1,152,28.9,23,48,509,33.4,42.6,9
8600000US61866,61866,ZCTA5 61866,14270,6870,2474,4031,365,7400,2249,4417,734,33.5,30.4,36,92.8,71.9,21,50.9,6427,88.8,2.4,3.9,1,1.3,2.6,2.4,23.7,5464,2132,1930,2.52,3534,3.12,1748,20.3,20.9,58.8,5464,35.7,34.3,10.4
8600000US61870,61870,ZCTA5 61870,1234,647,122,449,76,587,161,354,72,41.5,43.2,38.8,110.2,69.5,34.3,35.2,563,97.7,0,0.7,0,1.2,0.4,5.4,29.5,518,286,162,2.38,356,2.91,146,38.4,5.5,56.2,518,32.6,43.4,13.7
8600000US61871,61871,ZCTA5 61871,234,105,23,63,19,129,29,71,29,49,49.5,48.5,81.4,90.2,48,42.3,108,86.1,0,3.7,0,0,10.2,4.9,20.7,102,60,27,2.29,75,2.73,28,3.6,28.6,67.9,102,29.4,50,9.8
8600000US61872,61872,ZCTA5 61872,1172,548,98,404,46,624,184,400,40,45.1,45.7,42.7,87.8,68.9,29.3,39.6,571,86.3,0,11.4,0,0.4,1.9,2.8,18.8,410,254,114,2.86,296,3.45,139,16.5,38.8,44.6,410,35.1,31.5,6.8
8600000US61873,61873,ZCTA5 61873,6520,3111,1033,1862,216,3409,1096,2010,303,36.2,35.6,36.7,91.3,76.9,23.3,53.6,3395,95.4,0.4,0,0.3,0,3.9,2.2,24,2342,1327,578,2.78,1764,3.26,939,25.8,24.4,49.8,2342,41.2,30,6.2
8600000US61874,61874,ZCTA5 61874,7846,3710,799,2636,275,4136,856,2694,586,33,31.4,33.9,89.7,56.7,25.2,31.5,3653,89,4.5,1.1,0.5,2.7,2.2,3.7,22.3,3352,1345,1736,2.29,1616,3.11,790,40.1,16.3,43.5,3352,24.6,31.4,16.8
8600000US61875,61875,ZCTA5 61875,849,315,58,204,53,534,235,245,54,40.5,55.5,29.5,59,83.4,26.8,56.6,433,83.6,2.3,2.1,0,0,12,3.8,22.5,348,211,94,2.44,254,2.97,125,11.2,36.8,52,348,35.9,42.2,7.2
8600000US61876,61876,ZCTA5 61876,769,334,68,227,39,435,111,259,65,49.7,51.8,47.1,76.8,68.6,32.9,35.7,327,87.8,0,2.8,0,0.6,8.9,2.3,26.8,298,194,56,2.58,242,2.9,75,10.7,29.3,60,298,27.2,48.3,11.4
8600000US61877,61877,ZCTA5 61877,1842,994,344,547,103,848,208,530,110,35.4,32.9,38.5,117.2,70.2,24.8,45.5,887,97.1,0.5,0.7,0,0.6,1.2,3.5,27.6,704,398,185,2.62,519,3.03,251,20.7,10,69.3,704,36.6,34.1,9.5
8600000US61878,61878,ZCTA5 61878,1396,695,123,493,79,701,101,508,92,48.3,45.8,48.6,99.1,57.9,33.3,24.7,816,86,0,6.6,0.2,2,5.1,1.7,21,681,300,293,2.05,388,2.6,117,21.4,13.7,65,681,18.2,37.6,8.1
8600000US61880,61880,ZCTA5 61880,3980,1977,595,1163,219,2003,605,1246,152,35.9,37,34.1,98.7,65.6,21.7,43.9,2109,93.4,0,0,0,0,6.6,1.8,19.2,1493,845,347,2.66,1146,2.96,541,33.5,25.1,41.4,1493,39.1,37.2,12.1
8600000US61882,61882,ZCTA5 61882,713,362,88,240,34,351,79,219,53,47.3,45.4,48.3,103.1,70.6,34,36.6,328,89,0,0.9,0.6,1.5,7.9,3.4,28.7,292,159,95,2.44,197,3,75,16,20,64,292,26.4,52.1,15.1
8600000US61883,61883,ZCTA5 61883,4279,2242,749,1280,213,2037,500,1208,329,38.2,33,45.5,110.1,71,28.1,42.9,1597,95.6,0,1.6,0,0,2.8,2,18,1691,646,591,2.53,1100,2.99,458,30.1,14.4,55.5,1691,35.3,41.9,14.8
8600000US61884,61884,ZCTA5 61884,1222,622,154,371,97,600,96,419,85,49.4,50,47.8,103.7,61.4,34.1,27.3,659,93,4.6,0,0,0,2.4,2.4,24.3,504,359,95,2.42,409,2.68,113,36.3,0,63.7,504,24,37.5,8.7
8600000US61910,61910,ZCTA5 61910,4142,2022,582,1301,139,2120,578,1269,273,34.1,33.4,35.3,95.4,69.8,24.3,45.5,1981,80.6,0.7,3.7,5.7,2,7.2,1.8,16.7,1549,871,495,2.6,1054,3.21,463,43.2,27.4,29.4,1549,33.4,35.8,12.7
8600000US61911,61911,ZCTA5 61911,5034,2460,802,1374,284,2574,872,1350,352,31.4,31.3,31.5,95.6,85.3,28,57.3,2317,76.4,0,4.6,6.8,5.5,6.7,2.1,16.1,1611,1038,399,3.09,1212,3.68,532,19.9,31.8,48.3,1611,36.3,34.8,8.9
8600000US61912,61912,ZCTA5 61912,1275,596,124,412,60,679,127,489,63,45.9,46.4,45.7,87.8,51.1,23.8,27.3,704,92.8,0,0.4,0.3,0.9,5.7,2.4,25.2,604,320,216,2.11,388,2.65,143,27.3,11.9,60.8,604,25.3,36.4,11.3
8600000US61913,61913,ZCTA5 61913,1399,680,143,477,60,719,173,446,100,41.4,40.4,48.5,94.6,61.2,26.4,34.8,706,90.8,0,1,6.1,1.8,0.3,3.8,25,607,340,199,2.3,408,2.82,166,26.5,14.5,59,607,28,45,16.6
8600000US61914,61914,ZCTA5 61914,1832,891,254,575,62,941,251,589,101,42.8,41.2,43.6,94.7,77.3,30.1,47.2,910,89.6,0,1.2,0,0.2,9,2.8,28.6,778,397,290,2.35,488,3.03,220,20.9,16.8,62.3,778,30.3,46.7,17.2
8600000US61917,61917,ZCTA5 61917,666,336,102,191,43,330,92,184,54,36.6,37,36.6,101.8,73.9,28.7,45.2,245,86.5,0,0,0,1.6,11.8,4.3,24.7,268,169,70,2.49,198,2.96,112,33,18.8,48.2,268,43.3,33.6,14.9
8600000US61919,61919,ZCTA5 61919,965,458,115,284,59,507,127,342,38,47.3,47.8,47,90.3,56.4,20.4,36,462,93.9,0,0.4,0,0.9,4.8,2.8,27.6,390,241,106,2.47,284,2.89,105,35.2,8.6,56.2,390,29,41.8,6.4
8600000US61920,61920,ZCTA5 61920,25043,11931,2890,8130,911,13112,3024,8948,1140,27.1,27,27.3,91,34.6,15.4,19.1,11918,81.9,1.4,10.4,1.8,0.1,4.3,1.2,15.2,9446,3730,4570,2.26,4876,2.81,1902,32.2,12.7,55.2,9446,21.5,28.1,9.5
8600000US61924,61924,ZCTA5 61924,2426,1224,302,765,157,1202,236,719,247,46,42.5,50.9,101.8,68.2,37.4,30.8,1097,94.3,0,0.9,0.3,1.5,3.1,3.6,30.6,1012,612,279,2.29,733,2.68,258,14,25.6,60.5,1012,26.9,42.6,11.7
